object_id,status,valid_from,valid_to,is_current
1914,строится,2023-08-01,2025-04-01,False
1914,введён,2025-04-01,,True
1915,запланирован,2025-05-01,2026-06-01,False
1915,строится,2026-06-01,,True
1916,запланирован,2025-04-01,2025-08-01,False
1916,строится,2025-08-01,,True
1917,запланирован,2018-01-01,2018-07-01,False
1917,строится,2018-07-01,2022-02-01,False
1917,введён,2022-02-01,,True
1918,запланирован,2018-09-01,2019-08-01,False
1918,строится,2019-08-01,2020-08-01,False
1918,введён,2020-08-01,,True
1919,запланирован,2017-05-01,2018-06-01,False
1919,строится,2018-06-01,2022-03-01,False
1919,введён,2022-03-01,,True
1920,запланирован,2025-08-01,2025-12-01,False
1920,строится,2025-12-01,,True
1921,запланирован,2020-01-01,2020-04-01,False
1921,строится,2020-04-01,2023-06-01,False
1921,введён,2023-06-01,,True
1922,запланирован,2018-03-01,2019-05-01,False
1922,строится,2019-05-01,2021-05-01,False
1922,введён,2021-05-01,,True
1923,запланирован,2025-04-01,2026-03-01,False
1923,строится,2026-03-01,,True
1924,запланирован,2018-01-01,2019-06-01,False
1924,строится,2019-06-01,2020-07-01,False
1924,введён,2020-07-01,,True
1925,запланирован,2022-04-01,2023-04-01,False
1925,строится,2023-04-01,2026-04-01,False
1925,введён,2026-04-01,,True
1926,запланирован,2018-05-01,2018-12-01,False
1926,строится,2018-12-01,2022-07-01,False
1926,введён,2022-07-01,,True
1927,запланирован,2021-05-01,2022-08-01,False
1927,строится,2022-08-01,2024-02-01,False
1927,введён,2024-02-01,,True
1928,запланирован,2026-11-01,,True
1929,запланирован,2022-03-01,2023-06-01,False
1929,строится,2023-06-01,2026-05-01,False
1929,введён,2026-05-01,,True
1930,запланирован,2028-12-01,,True
1931,запланирован,2021-05-01,2022-04-01,False
1931,строится,2022-04-01,2025-03-01,False
1931,введён,2025-03-01,,True
1932,запланирован,2016-04-01,2017-02-01,False
1932,строится,2017-02-01,2020-09-01,False
1932,введён,2020-09-01,,True
1933,запланирован,2028-04-01,,True
1934,запланирован,2027-09-01,,True
1935,запланирован,2019-07-01,2020-03-01,False
1935,строится,2020-03-01,2021-03-01,False
1935,введён,2021-03-01,,True
1936,запланирован,2020-08-01,2022-01-01,False
1936,строится,2022-01-01,2025-10-01,False
1936,введён,2025-10-01,,True
1937,запланирован,2015-06-01,2016-11-01,False
1937,строится,2016-11-01,2020-04-01,False
1937,введён,2020-04-01,,True
1938,запланирован,2018-03-01,2019-05-01,False
1938,строится,2019-05-01,2020-12-01,False
1938,введён,2020-12-01,,True
1939,запланирован,2025-08-01,2025-12-01,False
1939,строится,2025-12-01,,True
1940,запланирован,2024-10-01,2026-03-01,False
1940,строится,2026-03-01,,True
1941,запланирован,2020-06-01,2020-10-01,False
1941,строится,2020-10-01,2022-10-01,False
1941,введён,2022-10-01,,True
1942,запланирован,2024-02-01,2024-06-01,False
1942,строится,2024-06-01,,True
1943,запланирован,2025-02-01,2026-01-01,False
1943,строится,2026-01-01,,True
1944,запланирован,2022-03-01,2022-12-01,False
1944,строится,2022-12-01,2024-06-01,False
1944,введён,2024-06-01,,True
1945,запланирован,2021-10-01,2022-12-01,False
1945,строится,2022-12-01,2026-05-01,False
1945,введён,2026-05-01,,True
1946,запланирован,2026-01-01,,True
1947,запланирован,2027-09-01,,True
1948,запланирован,2026-01-01,2026-08-01,False
1948,строится,2026-08-01,,True
1949,запланирован,2019-08-01,2020-06-01,False
1949,строится,2020-06-01,2021-01-01,False
1949,введён,2021-01-01,,True
1950,запланирован,2015-10-01,2016-03-01,False
1950,строится,2016-03-01,2019-09-01,False
1950,введён,2019-09-01,,True
1951,запланирован,2024-01-01,2025-05-01,False
1951,строится,2025-05-01,,True
1952,запланирован,2024-05-01,2025-10-01,False
1952,строится,2025-10-01,,True
1953,запланирован,2020-07-01,2021-08-01,False
1953,строится,2021-08-01,2025-06-01,False
1953,введён,2025-06-01,,True
1954,запланирован,2021-10-01,2023-02-01,False
1954,строится,2023-02-01,2026-01-01,False
1954,введён,2026-01-01,,True
1955,запланирован,2017-01-01,2017-10-01,False
1955,строится,2017-10-01,2020-04-01,False
1955,введён,2020-04-01,,True
1956,запланирован,2022-03-01,2022-08-01,False
1956,строится,2022-08-01,2025-09-01,False
1956,введён,2025-09-01,,True
1957,запланирован,2024-04-01,2025-06-01,False
1957,строится,2025-06-01,,True
1958,запланирован,2021-12-01,2023-05-01,False
1958,строится,2023-05-01,2026-04-01,False
1958,введён,2026-04-01,,True
1959,запланирован,2023-07-01,2023-11-01,False
1959,строится,2023-11-01,,True
1960,запланирован,2022-07-01,2023-10-01,False
1960,строится,2023-10-01,,True
1961,запланирован,2024-12-01,2026-04-01,False
1961,строится,2026-04-01,,True
1962,запланирован,2026-02-01,,True
1963,запланирован,2026-10-01,,True
1964,запланирован,2018-10-01,2019-11-01,False
1964,строится,2019-11-01,2020-08-01,False
1964,введён,2020-08-01,,True
1965,запланирован,2024-02-01,2025-05-01,False
1965,строится,2025-05-01,,True
1966,запланирован,2016-07-01,2017-04-01,False
1966,строится,2017-04-01,2019-10-01,False
1966,введён,2019-10-01,,True
1967,запланирован,2021-08-01,2022-08-01,False
1967,строится,2022-08-01,2024-08-01,False
1967,введён,2024-08-01,,True
1968,запланирован,2021-11-01,2022-12-01,False
1968,строится,2022-12-01,2025-01-01,False
1968,введён,2025-01-01,,True
1969,запланирован,2017-07-01,2018-01-01,False
1969,строится,2018-01-01,2021-02-01,False
1969,введён,2021-02-01,,True
1970,запланирован,2022-03-01,2023-06-01,False
1970,строится,2023-06-01,2025-04-01,False
1970,введён,2025-04-01,,True
1971,запланирован,2020-10-01,2022-02-01,False
1971,строится,2022-02-01,2024-01-01,False
1971,введён,2024-01-01,,True
1972,запланирован,2017-01-01,2018-03-01,False
1972,строится,2018-03-01,2018-09-01,False
1972,введён,2018-09-01,,True
1973,запланирован,2021-01-01,2022-04-01,False
1973,строится,2022-04-01,2023-09-01,False
1973,введён,2023-09-01,,True
1974,запланирован,2026-05-01,,True
1975,запланирован,2026-10-01,,True
1976,запланирован,2021-03-01,2022-04-01,False
1976,строится,2022-04-01,2024-02-01,False
1976,введён,2024-02-01,,True
1977,запланирован,2021-07-01,2021-12-01,False
1977,строится,2021-12-01,2023-01-01,False
1977,введён,2023-01-01,,True
1978,запланирован,2016-04-01,2016-10-01,False
1978,строится,2016-10-01,2019-10-01,False
1978,введён,2019-10-01,,True
1979,запланирован,2022-09-01,2023-05-01,False
1979,строится,2023-05-01,,True
1980,запланирован,2022-05-01,2022-11-01,False
1980,строится,2022-11-01,,True
1981,запланирован,2025-10-01,,True
1982,запланирован,2024-06-01,2024-09-01,False
1982,строится,2024-09-01,,True
1983,запланирован,2025-12-01,,True
1984,запланирован,2023-08-01,2024-10-01,False
1984,строится,2024-10-01,,True
1985,запланирован,2022-02-01,2023-04-01,False
1985,строится,2023-04-01,,True
1986,запланирован,2025-09-01,2025-12-01,False
1986,строится,2025-12-01,,True
1987,запланирован,2021-06-01,2021-12-01,False
1987,строится,2021-12-01,2022-11-01,False
1987,введён,2022-11-01,,True
1988,запланирован,2019-01-01,2019-08-01,False
1988,строится,2019-08-01,2020-02-01,False
1988,введён,2020-02-01,,True
1989,запланирован,2017-08-01,2018-02-01,False
1989,строится,2018-02-01,2019-12-01,False
1989,введён,2019-12-01,,True
1990,запланирован,2027-02-01,,True
1991,запланирован,2021-02-01,2022-03-01,False
1991,строится,2022-03-01,2023-08-01,False
1991,введён,2023-08-01,,True
1992,запланирован,2023-05-01,2023-09-01,False
1992,строится,2023-09-01,2026-07-01,False
1992,введён,2026-07-01,,True
1993,запланирован,2023-08-01,2025-01-01,False
1993,строится,2025-01-01,,True
1994,запланирован,2024-09-01,2025-04-01,False
1994,строится,2025-04-01,2025-11-01,False
1994,введён,2025-11-01,,True
1995,запланирован,2026-10-01,,True
1996,запланирован,2027-08-01,,True
1997,запланирован,2023-04-01,2024-02-01,False
1997,строится,2024-02-01,,True
1998,запланирован,2024-12-01,2025-09-01,False
1998,строится,2025-09-01,,True
1999,запланирован,2017-05-01,2018-07-01,False
1999,строится,2018-07-01,2021-04-01,False
1999,введён,2021-04-01,,True
2000,запланирован,2022-10-01,2024-03-01,False
2000,строится,2024-03-01,2024-10-01,False
2000,введён,2024-10-01,,True
2001,запланирован,2015-10-01,2016-11-01,False
2001,строится,2016-11-01,2019-12-01,False
2001,введён,2019-12-01,,True
2002,запланирован,2019-04-01,2019-08-01,False
2002,строится,2019-08-01,2023-01-01,False
2002,введён,2023-01-01,,True
2003,запланирован,2021-02-01,2022-05-01,False
2003,строится,2022-05-01,2026-03-01,False
2003,введён,2026-03-01,,True
2004,запланирован,2022-09-01,2023-11-01,False
2004,строится,2023-11-01,2026-06-01,False
2004,введён,2026-06-01,,True
2005,запланирован,2019-07-01,2020-05-01,False
2005,строится,2020-05-01,2022-06-01,False
2005,введён,2022-06-01,,True
2006,запланирован,2020-06-01,2021-08-01,False
2006,строится,2021-08-01,2022-10-01,False
2006,введён,2022-10-01,,True
2007,запланирован,2024-11-01,2025-06-01,False
2007,строится,2025-06-01,,True
2008,запланирован,2023-04-01,2023-11-01,False
2008,строится,2023-11-01,2024-08-01,False
2008,введён,2024-08-01,,True
2009,запланирован,2022-02-01,2022-08-01,False
2009,строится,2022-08-01,2025-10-01,False
2009,введён,2025-10-01,,True
2010,запланирован,2019-04-01,2019-09-01,False
2010,строится,2019-09-01,2020-12-01,False
2010,введён,2020-12-01,,True
2011,запланирован,2023-03-01,2023-12-01,False
2011,строится,2023-12-01,2026-03-01,False
2011,введён,2026-03-01,,True
2012,запланирован,2025-08-01,,True
2013,запланирован,2019-02-01,2020-07-01,False
2013,строится,2020-07-01,2022-05-01,False
2013,введён,2022-05-01,,True
2014,запланирован,2022-01-01,2022-10-01,False
2014,строится,2022-10-01,2026-06-01,False
2014,введён,2026-06-01,,True
2015,запланирован,2022-09-01,2023-03-01,False
2015,строится,2023-03-01,2026-01-01,False
2015,введён,2026-01-01,,True
2016,запланирован,2021-08-01,2022-11-01,False
2016,строится,2022-11-01,2025-03-01,False
2016,введён,2025-03-01,,True
2017,запланирован,2016-10-01,2017-12-01,False
2017,строится,2017-12-01,2020-10-01,False
2017,введён,2020-10-01,,True
2018,запланирован,2019-02-01,2019-07-01,False
