developer_id,developer_name,developer_inn,developer_ogrn,active_projects,total_construction_volume,living_construction_volume,avg_project_floors,regions_count
23865,СЗ АТЛАНТИС ОДИНЦОВО,5032336901,1225000002468,2,64881.80,41606.40,19.00,1
18467,СЗ БИРЮЗА,5402063803,1205400055563,6,64833.12,47571.30,17.00,1
21839,СЗ ПРОФИ-КОРОЛЕВ,5038183320,1235000124809,1,64802.91,28743.00,24.00,1
23637,СЗ ЗОЛОТОРОЖСКИЙ 11,9701194992,1227700039951,1,64755.20,32160.20,30.00,1
9103,СЗ ФЛАЙ ПЛЭНИНГ ПАРТНЕРС,7453326726,1197456009200,50,64721.46,0.00,1.48,1
13485,СЗ ЗАРЕЧЬЕ,7723089807,1027739830777,1,64705.30,35046.35,28.00,1
18711,СЗ ЮНИТ,2722137417,1222700004020,5,64703.10,34666.80,21.20,1
17213,СЗ СКАЗОЧНЫЙ ЛЕС-7,1655488670,1221600090832,1,64397.53,39237.95,25.00,1
15221,СЗ РАЗУМ - ЗЕЛЕНЫЕ КВАРТАЛЫ,3019028647,1203000003491,2,64368.72,42750.60,26.00,1
17663,СЗ ЗАРЯ,1685007140,1221600081746,1,64345.30,24884.87,10.00,1
13486,СЗ ЭКОСТРОЙ,9709068598,1217700009482,4,64221.25,43123.40,22.00,1
31200,СЗ ЛУЧ,7733567146,1067746533117,2,64175.20,29180.70,22.00,1
37369,СЗ ПРАЙМ ЦЕНТР,0272926951,1240200030443,3,64110.96,40541.10,26.00,1
17455,СЗ НОВЫЙ КВАРТАЛ,5243039658,1205200009475,4,64037.60,19798.10,9.50,1
13304,СЗ ПЕРЕСВЕТ-ЮГ КВАРТАЛ,3443147470,1213400009360,4,64021.00,35335.12,9.00,1
16424,СЗ ВЕРХНЕКОТЕЛЬСКИЙ,9724099632,1227700595044,1,63963.62,51322.42,33.00,1
18750,СЗ БЕЛЯЕВА 17,5903147780,1205900029686,1,63780.00,38271.00,15.00,1
18885,СЗ АВТОР. ПРО,8601074315,1238600008679,5,63776.05,42419.90,18.00,1
42,СЗ 5 ДОНСКОЙ,7709414460,1037709027839,1,63763.14,39992.93,80.00,1
4815,СЗ ЗСЖБ №6,5506035536,1025501247100,3,63759.97,42141.16,15.33,2
3373,СЗ ФИНСТРОЙ,6316051073,1026301160115,2,63746.84,37805.44,19.00,1
18577,СЗ НД - 1.3.1 КПД,0276956114,1200200054977,3,63739.20,40362.70,19.00,1
19513,СЗ ПРОЕКТ-С-32,1686030960,1231600045280,2,63723.28,41270.27,21.00,1
13699,СЗ ГРАНЕЛЬ СТОЛИЦА,7751184690,1207700314711,1,63688.81,32292.42,31.00,1
23141,СЗ АВТОЗАВОДСКАЯ 22,9717144860,1237700675035,1,63619.50,45238.00,45.00,1
13401,СЗ АТЛАС ПАРК СТОЛИЦ-3,6671119100,1206600053472,1,63573.50,29037.10,33.00,1
7691,ПЕНЗГОРСТРОЙЗАКАЗЧИК,5836689368,1195835005046,2,63551.40,44694.91,21.00,1
10340,СЗ АТОМ-ПАРИНА,6685172425,1206600011925,4,63469.08,39674.54,19.25,1
22137,СЗ ПРОЕКТ-С-33,6658566413,1236600051269,1,63455.74,31253.30,32.00,1
13427,СЗ ТПУ ШЕЛЕПИХА,9701021809,5157746084007,1,63357.00,39288.00,37.00,1
22095,СЗ ТАЛИСМАН,5906170402,1215900012811,1,63331.87,36939.18,31.00,1
24685,СЗ СТРОЙ МИР. ДЕВЯТЫЙ,7203580399,1247200015391,1,63323.04,38675.91,23.00,1
34628,СЗ ПРОЕКТ-С-55,1658249750,1231600057941,1,63314.43,25328.36,30.00,1
18371,СЗ ФАДЕЕВ,5402077066,1235400008117,4,63213.24,37399.78,19.25,1
6086,СЗ ГРАНЕЛЬ ИНВЕСТ,7714869543,1127746264744,1,63200.20,38613.30,24.00,1
15303,СЗ КОМПЛЕКС,3811474279,1213800012073,6,63113.56,31228.26,13.83,1
15950,СЗ УЮТНЫЙ ДОМ 2009,2465331376,1202400009250,3,62873.80,34941.00,25.00,1
16923,СЗ ОКТАКРОН,1650275639,1131650021216,4,62859.82,33671.23,20.00,1
23231,СЗ ТЭН ШИРОКАЯ РЕЧКА,6658550950,1226600004641,13,62768.47,30499.92,5.85,1
8817,ВЕРХОВОЕ,2635825953,1132651032051,1,62765.45,31742.25,26.00,1
400,СЗ СК КОНТИНЕНТ,3305055169,1063332011159,13,62736.37,44087.27,4.38,1
2566,СЗ СОЮЗ ИНВЕСТ,7813232681,1157847338329,1,62714.00,0.00,24.00,1
17643,СЗ Д-СТРОЙ,6319250447,1206300069766,1,62656.10,0.00,21.00,1
18611,ЭРА-СТРОЙ,1513069200,1181513000668,4,62647.00,42343.95,8.00,1
13886,СЗ ГРАНЕЛЬ ТН,5018196410,1185053033516,1,62618.00,40940.94,13.00,1
15696,СЗ БАЛАНС ОДЕССКАЯ,7203542700,1227200013897,2,62533.31,32631.08,23.00,1
17372,СЗ БАЗИС,7100039269,1237100007990,15,62410.38,38895.89,5.00,1
15027,СЗ ФЛАГМАН,2311176025,1142311010820,2,62408.87,28263.59,9.00,1
13309,СЗ ННДК МЕЩЕРА,5260471829,1205200022510,2,62380.00,37157.30,25.50,1
7149,СЗ АТОЛЛ,7719673738,1087746366070,4,62279.20,35528.00,12.50,1
3609,СЗ ТЕРМОДОМ-ИНВЕСТ,5838045094,1075838000391,2,62167.00,40083.50,18.00,1
20317,СЗ ВОСТОЧНЫЙ,7714374251,1167746167511,24,62138.00,51205.72,3.08,1
19295,СЗ СК-11,0275931702,1230200039486,5,62094.37,40216.25,17.00,1
13487,СЗ АРТСТРОЙ,9709068340,1207700502602,3,61995.82,30997.90,23.00,1
3613,СЗ ИН-ГРУПП БОЛЬШОЙ,7733150031,1027733019236,3,61911.40,43998.90,14.00,1
17909,СЗ СВ ДЕВЕЛОПМЕНТ,5610250353,1235600007950,3,61899.08,40744.62,18.00,1
11814,СЗ ОСК 7,2536314820,1182536046626,1,61856.30,32639.40,27.00,1
1323,СЗ СМИТИНВЕСТ,0326514530,1130327009559,7,61845.83,28048.81,9.29,1
16045,СЗ АТОМ-БАБУШКИНА,6685203641,1226600056297,2,61784.18,35833.88,29.00,1
14671,СЗ РИА ВЕГА,1400006270,1221400002768,10,61770.49,41875.30,6.30,1
23243,СЗ МЕТЕО-КОМФОРТ. СОВЕТСКИЙ,3444279840,1233400007389,4,61723.00,47198.00,25.00,1
18621,СЗ НОВОЕ ИЗМЕРЕНИЕ МИСТОЛОВО,7805800436,1227800159080,7,61699.94,44411.13,4.71,1
15179,СЗ ЦЕНТР БИЗНЕСА ПАРИТЕТ,6316140492,1086315013553,1,61522.49,27124.97,31.00,1
16473,СЗ СТРОЙЖИЛСЕРВИС-4,2628051000,1082628000795,3,61489.70,33685.16,11.00,1
6558,АТЛАНТИКС,2536231980,1102536008123,1,61400.10,25078.00,29.00,1
18710,ПРИЗМА,5837082745,1225800007597,4,61396.40,41364.96,15.00,1
30432,СЗ ОСТРОВСКИЙ ДЕВЕЛОПМЕНТ,1655507393,1251600009902,1,61362.00,25640.00,23.00,1
846,СЗ СОВРЕМЕННОЕ СТРОИТЕЛЬСТВО,1650266930,1131650011790,4,61177.30,30348.65,12.25,1
17688,СЗ АК БАРС НЕДВИЖИМОСТЬ,1660238957,1151690018996,2,61106.04,0.00,20.00,1
19060,СЗ БРИК,5503267377,1235500000526,6,61061.95,33994.25,12.50,1
10613,СЗ АКТИВ ДЕВЕЛОПМЕНТ,6686109761,1186658074800,2,60877.80,18692.40,17.00,1
33278,СЗ ВЕГА,9724193106,1247700414752,1,60848.25,0.00,23.00,1
17218,СЗ ГОЛОС.КАШИРИНЫХ,7447099930,1067447048140,2,60840.92,36855.30,21.00,1
14895,СЗ ОПАЛИХА-ПАРК,7734447807,1217700550022,2,60831.57,39102.95,15.00,1
18993,СЗ СОЗИДАНИЕ,2100008007,1232100004510,7,60739.38,23965.83,4.71,1
374,СЗ СТРОИТЕЛЬНЫЙ ТРЕСТ,7804004544,1037808001890,1,60600.00,35286.09,25.00,1
35346,СЗ ГОРОДСКОЙ БОР,5074085304,1235000143949,3,60585.00,30238.07,15.00,1
24266,СЗ КАПИТАЛ,7810731072,1187847148994,1,60552.85,31940.56,13.00,1
10208,СЗ ЮРСК,2312288109,1192375079973,4,60516.00,43799.20,10.00,1
4055,ЭКСТРАРЕГИОН,6228045088,1026200950621,3,60412.65,46074.86,24.00,1
9284,АЛЬЯНС ЭСТЕЙТ,5836690557,1195835010590,2,60382.69,37125.23,16.50,1
24392,СЗ ПАТРИОТ ПАРК-3,7100058631,1247100010420,1,60363.43,38792.14,26.00,1
10573,СЗ ПЛАМ,9718128966,1197746104082,1,60361.80,24411.40,23.00,1
43312,СЗ БЕЛОКУРИХА ГОРНАЯ,9704266050,1257700475702,5,60294.13,0.00,7.60,1
13897,СЗ ТАЛАН-РЕГИОН-9,1841076521,1181832001801,1,60281.00,36276.20,25.00,1
13660,СЗ КОНСТРУКТИВ ДЕВЕЛОПМЕНТ,2461048015,1212400018511,2,60252.30,39493.00,24.50,1
32620,СЗ МЕДИНА ХОУМ,0500009749,1240500006977,2,60249.24,43071.06,14.00,1
14145,СЗ СК ПЕРСПЕКТИВА,0274958807,1200200043262,1,60222.89,39688.75,29.00,1
23293,СЗ ПРОЕКТ-С-66,8602312594,1238600011297,3,60214.67,32762.05,9.00,1
37935,СЗ СТРОЙКОМПЛЕКТ-2,7100005157,1217100005022,1,60198.65,38452.76,26.00,1
13457,"СЗ СМАРТ ДЕВЕЛОПМЕНТ, ООО СЗ СМАРТ ДЕВЕЛОПМЕНТ",2536323448,1202500011702,2,60182.41,29302.15,22.50,1
12640,СЗ ВОСХОД,6141057554,1216100009784,5,60131.62,44678.84,14.60,1
14999,СЗ РОЯЛТА,9103006709,1149102057390,1,60104.50,25331.51,12.00,1
8457,СЗ МИХАЙЛОВСКИЙ ПАРК-КВАРТАЛ,7017424586,1177031073141,2,60006.60,15423.20,16.50,1
8526,СЗ ГВ ДЕВЕЛОПМЕНТ,6314040421,1156313030917,4,59999.44,38723.48,19.75,1
27512,СЗ ФОРТУНА,0700007178,1220700005833,6,59953.20,40519.20,10.00,1
7304,НАЙОМЕ-ИНВЕСТ,9705057330,5157746211651,1,59914.30,36100.00,18.00,1
15034,СЗ СБК ТЮМЕНЬ,7203525503,1217200014448,2,59911.96,34440.54,15.00,1
15417,СЗ МЕТРИКС НЕБУГ,2308286934,1222300041721,5,59910.77,23689.79,10.60,1
15074,СЗ УЮТНЫЙ КВАРТАЛ,4205399464,1214200012256,2,59866.70,32234.90,12.50,1
15579,СЗ СТРОЙКОМПЛЕКТ-1,7100005140,1217100005011,2,59826.17,39732.94,26.00,1
13470,СЗ ОКТЯБРЬСКАЯ НАБЕРЕЖНАЯ,4703180467,1204700022780,1,59804.25,0.00,18.00,1
3311,ЭНКО ТРЭЙД,7202247645,1137232029769,2,59758.14,30242.98,13.00,1
220,НОВОЕ ВРЕМЯ,6316161887,1116316000800,3,59743.06,24833.30,18.67,1
2285,СЗ КСИ-СТРОЙ,3810044393,1063810030360,2,59735.90,34301.20,12.50,1
17385,СЗ МАРЬЯНСКИЙ ПАРК,2308288265,1222300057275,10,59722.60,41852.50,4.00,1
15036,СЗ А-19,5260472702,1205200028990,2,59676.55,27143.70,13.50,1
17529,СЗ А74,7452158892,1227400007636,6,59670.52,44781.54,10.83,1
23031,СЗ БИЗНЕС ЦЕНТР,0274949658,1190280058540,1,59523.00,29857.21,30.00,1
19006,СЗ ГВОЗДИКА,5405043058,1195476044224,3,59522.10,34181.90,25.67,1
6649,СЗ СМУ 88 НЕДВИЖИМОСТЬ,1660069836,1041630202679,1,59497.00,29696.53,25.00,1
5734,СЗ ИСК СТРОЙТЕХСЕРВИС,5611022790,1025601715149,3,59488.20,42144.11,19.00,1
15616,СЗ ДВ КАПИТАЛ,2543042342,1142543003415,1,59367.20,26749.36,25.00,1
14771,СЗ БСП,1655458428,1211600039738,2,59350.48,25756.20,21.00,1
15176,СЗ СИГМА-СТРОЙ,6316266008,1206300037195,1,59107.96,28716.13,39.00,1
23090,СЗ СТРОИТЕЛЬ,6164142728,1236100027910,2,58863.36,0.00,6.00,1
18582,СЗ СУ-16,0276974635,1230200012460,3,58772.18,39837.71,13.00,1
16097,СЗ СУ-8,0274972417,1220200017311,3,58726.38,39060.00,26.00,1
9899,СЗ ЛУГОМЕТРИЯ 11,5835134740,1195835016464,2,58676.00,41008.58,18.00,1
24596,СЗ ДЭЛЬТА,2540256040,1202500011097,7,58673.56,42857.60,5.00,1
16304,СЗ СТРАТЕГ,0276972807,1220200043040,3,58670.48,38104.35,21.00,1
14989,"СПЕЦСТРОЙ ПЗСП - АВТОЗАВОДСКАЯ, 5",5903153776,1225900013085,2,58606.59,38144.05,17.00,1
8587,СПЕЦЗАСТРОЙЩИК САЛЮТСТРОЙ,4345489492,1194350002769,6,58578.90,40393.70,17.17,1
20596,СЗ ВАРХАУС,7726759513,5147746283471,1,58547.20,30075.60,15.00,1
19076,СЗ ДУБНИНСКАЯ,9702056226,1237700311122,1,58494.70,33133.30,31.00,1
41723,СЗ АКВАТОРИЯ 4.0,7203590848,1257200005446,1,58481.07,33265.75,18.00,1
13792,СЗ СПЕКТР,6164133064,1206100033490,1,58462.14,32996.70,20.00,1
1827,СЗ СФ КОМПЛЕКС,2124012066,1022100909490,3,58439.94,37686.70,17.33,1
22673,НСИ-ЮГ,2308297069,1242300027848,4,58434.27,24428.67,12.50,1
20309,СЗ СПЕЦ ТЕХ СЕРВИС,5902065848,1235900013700,2,58408.62,20460.86,16.00,1
34273,СЗ А КЛАСС,7710552190,1047796571734,4,58373.69,9935.59,7.75,1
19063,СЗ ВЛАДИМИР,6316275309,1216300054101,1,58352.34,27715.28,10.00,1
8621,СЗ ЮГ-ЦЕНТР,6685165435,1196658052645,1,58329.99,32071.03,28.00,1
17547,СЗ РИВЕРПАРК 3,6671271779,1236600033625,2,58322.00,41057.91,26.00,1
20532,СЗ КОМБИНАТ БЛАГОУСТРОЙСТВА Г. МАХАЧКАЛЫ,0560035704,1070560002798,1,58312.70,0.00,13.00,1
31792,СЗ АТЛАС НОВОМОСКОВСКИЙ,6671334450,1256600027640,2,58239.89,30122.47,27.00,1
17665,СЗ АТЛАС РИВЕР ПАРК,6671179893,1216600051084,1,58147.02,39709.40,26.00,1
16415,СЗ ИСТОК-ИНВЕСТ,2100004718,1232100001220,3,58121.81,23418.87,17.00,1
6416,СЗ ТД ГРАЖДАНСТРОЙ,6731053270,1066731002777,3,58111.40,35662.23,11.00,1
2543,ВОЛГАСТРОЙДЕВЕЛОПМЕНТ,2127027670,1062128153141,4,58097.69,39095.86,12.25,1
15269,СЗ АЛЬФА,7708397268,1217700326634,1,58060.40,35441.00,14.00,1
11902,СЗ СТРОЙ ПРОЕКТ,2543104912,1162536092245,2,57933.75,32524.71,21.50,1
22212,СЗ ЭЛЬ-САМ,0545020855,1080545000832,2,57919.40,39773.49,14.50,1
17243,СЗ СНЕГОВАЯ-КОМФОРТ,2543157110,1212500010249,2,57896.49,28365.02,26.00,1
16686,СЗ ПРАВОБЕРЕЖНЫЙ 3,4706046357,1224700003142,2,57893.17,36168.00,21.50,1
12821,СЗ ПРИБРЕЖНЫЙ ПАРК,5027294766,1215000031377,3,57856.85,27844.66,14.33,1
15123,СЗ РИВЬЕРА-ЦЕНТР,6670510022,1226600044472,1,57855.20,33668.30,32.00,1
12860,СЗ НЕДВИЖИМОСТЬ,5007102191,1175007011783,2,57663.45,27000.32,12.50,1
31629,СЗ ПРАЙМ СКВЕР,5404221300,1215400040646,2,57630.87,25877.90,31.50,1
15660,СЗ ПРОЕКТ 94,6316269560,1206300070701,5,57610.62,34555.50,14.00,1
6774,СЗ ГИМ ГРУПП,3328019537,1173328016938,6,57598.60,38016.60,10.00,1
3871,СЗ ИНВЕСТ-СТРОЙ,5029169930,1135029000182,2,57525.80,32774.80,23.50,1
17435,СЗ АЛЬКОР - НА НАБЕРЕЖНОЙ,7805789856,1227800024517,1,57504.00,21480.09,5.00,1
17671,СЗ МД ПРОЕКТ,9725093249,1227700514073,1,57497.00,31710.60,26.00,1
12750,СЗ НОРДСТРОЙ,5501264927,1205500015082,2,57496.52,29081.32,11.50,1
33882,СЗ СК ВОЗРОЖДЕНИЕ,9308026880,1249300017196,3,57484.20,36483.70,15.00,1
33190,СЗ СУ-56,5609205959,1245600007080,10,57472.57,29512.26,8.80,1
13253,СЗ ПРОГРЕСС,7734565448,5077746932665,1,57324.50,27347.20,39.00,1
18530,СЗ АЛЬРЕКО,0544014190,1210500000589,6,57270.25,39910.69,14.00,1
13626,СЗ ДОМ АРТ,2724231486,1182724027640,6,57269.48,38060.96,11.00,1
9504,СЗ МОЙ РИТМ 3,1660212500,1141690050831,1,57004.75,30056.21,26.00,1
13784,СТАНДАРТ-СТРОЙ,0547010394,1160571064796,4,56894.50,38924.20,8.25,1
16624,СЗ ЭЛИТСТРОЙ,0542017847,1170571017264,15,56890.20,34793.54,7.67,1
15128,СЗ БСК,3918010223,1073917005580,1,56887.22,32506.45,7.00,1
17206,СЗ НОВЫЙ ДОМ,0272921713,1230200016386,2,56858.68,35000.70,14.00,1
15739,СЗ ТРЕСТ-14,7447295156,1207400020244,1,56780.60,44535.50,26.00,1
20678,СЗ ФЕМИДА,2543125334,1182536015199,1,56775.10,25348.60,27.00,1
20806,СЗ БАЛТИК-СКАН,3917017466,1033902805530,3,56772.70,30509.60,11.00,1
10895,СЗ ТПУ МИЧУРИНСКИЙ ПРОСПЕКТ,9701041192,1167746497555,1,56756.00,30303.14,30.00,1
17434,СЗ ПРОГРЕСС ПРОЕКТ,3000005244,1233000000782,2,56727.90,34570.70,24.00,1
13380,СЗ БИЗНЕСПРОЕКТ,2312264725,1172375074079,5,56683.50,29093.70,11.00,1
16370,СЗ ИСБ-ЗАУРАЛЬЕ,4500003952,1224500005025,4,56545.93,34792.67,13.00,1
14807,ФИРМА ТРЕСТ 12,6319054555,1026301702613,2,56514.76,29469.91,15.50,1
13984,СЗ МОСКВОРЕЦКИЙ ДОМ,7716951338,1207700441420,1,56512.50,26779.60,14.00,1
13349,СЗ ЭКО-ГОРОД,7203463991,1187232030050,13,56455.89,29893.49,2.69,1
26655,СЗ СИК ДОМ,3918011604,1153926010369,9,56453.05,35991.72,6.00,1
13471,СЗ ФОРТУНА,5752053664,1105752001740,2,56408.90,35285.20,22.00,1
17816,СЗ СТОУН ДЕВЕЛОПМЕНТ,7203532966,1227200001896,1,56369.99,21207.49,26.00,1
11720,СЗ ЮСК-ЮГ,2634107879,1202600016520,1,56352.80,32494.60,20.00,1
18424,СЗ ЖИЛСТРОЙ-35,2014038897,1232000006611,3,56349.95,33821.50,17.00,1
26705,СЗ СИТИ СТРОГИНО,7735191428,1217700258214,1,56307.90,0.00,22.00,1
18893,СЗ ПРОГРЕСС СТРОЙ,2311363201,1242300019818,1,56230.64,34916.24,19.00,1
3288,СЗ ЛСТ ДЕВЕЛОПМЕНТ,7841354900,1077847032614,5,56218.30,33476.60,11.60,1
24573,СЗ КВАРТАЛЫ НЕМИРОВИЧА 2,5407977631,1205400010012,1,56217.80,28714.10,33.00,1
13789,СЗ СКАЗОЧНЫЙ ГОРОД,2464229877,1102468052719,1,56194.17,35798.86,18.00,1
34165,СЗ СИНЕРГИЯ-РИЭЛТИ,7810989219,1147847332544,1,56078.62,30026.64,13.00,1
23879,ДОМЭЛИТСТРОЙ,2015001184,1102031003370,2,55978.20,37391.40,21.00,1
19013,СЗ ЦЕНТР НЕДВИЖИМОСТИ,7729741151,1137746432097,2,55952.00,40996.12,18.00,1
17362,СЗ ЦЕНТРСТРОЙ,2511117700,1212500019819,8,55815.80,40851.50,8.00,1
13057,СЗ ТЕХСТРОЙ-Т,1651035012,1031619000159,4,55762.40,25858.20,16.25,1
16742,СЗ РИТМ ДЕВЕЛОПМЕНТ,4706043395,1214700017432,5,55724.30,34994.70,9.00,1
1089,СЗ ДСК КПД-ГАЗСТРОЙ,5410045452,1125476007260,3,55707.10,40239.70,20.00,1
28869,СЗ ЭВИЛИН-ПАРК-1,2635265250,1252600005338,1,55696.50,30589.40,23.00,1
8519,СЗ ЭКО-СТРОЙ,7203456754,1187232021162,2,55602.40,34270.00,7.00,1
2653,СЗ ШЕФ ПОВАР,3904048756,1023900584619,1,55582.70,0.00,6.00,1
16939,СЗ РЕСУРС ДЕВЕЛОПМЕНТ - ОСТРОГОРНАЯ,2543167976,1222500019763,1,55483.00,29372.57,28.00,1
23327,СЗ БЕЛЫЙ КВАРТАЛ,7453357210,1237400047334,1,55365.76,33495.91,25.00,1
8654,СЗ НЕКРАСОВСКИЙ,0275914256,1180280011262,2,55352.28,36059.89,30.00,1
369,СЗ УНИСТРОЙРЕГИОН,1657102240,1111690007835,3,55177.20,34779.91,12.67,1
3139,КГИС,2311150637,1122311012361,2,55126.48,0.00,4.50,1
798,СЗ СК ВЕК,1001010821,1021000527965,3,55118.10,28341.21,11.33,1
14810,СЗ СИМСТРОЙПРОЕКТ,9102264739,1209100006862,6,55089.56,31401.58,12.00,1
3343,СЗ ВОРОНЕЖБЫТСТРОЙ,3665056545,1063667239844,4,55082.60,37065.45,18.75,1
15472,СЗ СИНЕРГИЯ-ПРОЕКТ,7810955322,1147847358878,1,55000.00,29030.00,19.00,1
9380,КС КАЗАНЬ СЗ,1660320312,1181690085720,1,54932.20,27402.40,24.00,1
14602,СЗ ОМЕГА САЛГИР,9102261304,1199112020469,3,54905.40,32435.70,19.00,1
22054,СЗ ЛАЗУРИТ,7714477497,1217700497112,1,54866.60,35659.20,54.00,1
18878,СЗ АТЛАНТИС СКАЙ СИТИ,7734459619,1227700551616,2,54826.38,29134.10,26.00,1
14576,СЗ РКС-НАХАБИНО,5024217650,1215000115615,2,54760.90,30868.20,9.00,1
22442,СЗ ПРОЕКТ-С-44,2540280726,1232500029035,1,54749.91,32457.68,31.00,1
18564,СЗ РАЗУМ НА МАТВЕЕВА,3000010710,1233000006260,1,54747.60,31682.40,26.00,1
13668,СЗ ОГНИ,2540215300,1152540007608,17,54713.12,39368.96,6.00,1
1547,СЗ ЭРБИАЙ-7,7801282166,1157847199993,1,54694.25,27082.10,21.00,1
2340,СЗ УНИКОМ,3307021246,1163328056605,4,54628.87,37131.81,8.00,2
22755,СЗ-ТАССАМ,2014042879,1242000006148,5,54567.33,23359.94,11.40,1
15137,СЗ РИВЕРСАЙД,7729326349,1027700206159,1,54437.70,44118.20,30.00,1
18501,СЗ РАЗУМ НА ЗВЕЗДНОЙ,3000009640,1233000005193,3,54426.84,38411.46,26.00,1
2689,СЗ УК ЭФЕС,6670333768,1116670008905,4,54419.70,32325.60,13.00,1
3368,СЗ СТРОЙСОЮЗ,4345276039,1104345006160,6,54393.94,22314.60,9.33,1
14021,СЗ ЗЕЛЕНЫЕ АЛЛЕИ,7203506363,1207200012227,3,54323.81,30769.35,5.00,1
18978,СЗ СК-НОВЫЙ РОСТОВ,6164133240,1206100035514,3,54191.45,27329.85,11.67,1
18634,СЗ СВОЙ КВАРТАЛ,2700004773,1232700001280,2,54147.02,34130.67,18.00,1
18808,СЗ БАЙКАЛ ПЛЮС,7730317067,1247700028883,7,54135.30,32176.39,13.14,1
31140,СЗ ТИМИРЯЗЕВСКИЙ ПАРК,9703027891,1217700084898,1,54112.60,33217.90,27.00,1
18976,СЗ ДОМСТРОЙ-БАРНАУЛ22,2221237570,1172225049590,5,53997.80,22888.20,12.60,1
6121,ГОРСТРОЙЗАКАЗЧИК,3525016782,1023500880370,2,53982.10,36450.50,12.00,1
16860,СЗ ДСК-3,1000006830,1231000000758,4,53870.54,34584.09,18.00,1
1122,СЗ СК СМУ88,1660200103,1141690025223,2,53851.69,23437.19,23.00,1
14605,СЗ ЯРД ИНВЕСТ,3906406291,1213900011467,3,53825.35,29228.70,6.33,1
16380,СЗ ЮГ-СТРОЙ,2540274962,1232500004890,2,53742.80,25618.20,27.00,1
23288,СЗ АРЕНА,7100053016,1247100004370,1,53694.45,25867.68,11.00,1
16989,СЗ КВАДРО,3459065689,1153443028408,2,53662.09,33150.94,24.00,1
21869,СЗ АКВАТОРИЯ ВЛ,2540277360,1232500014559,3,53654.10,28879.57,19.33,1
7377,СЗ ОБД,2312016730,1022301172453,4,53527.38,33061.90,11.50,1
3403,СК НОВЫЙ ГОРОД,0572005126,1130572001372,4,53513.11,44523.13,10.25,1
9347,СЗ БМ-ГРУПП,7453321358,1187456021895,1,53469.25,28233.14,31.00,1
9918,СЗ ТСК КАСКАД,2352055982,1192375066036,3,53452.37,20644.25,6.67,1
12922,СЗ ПИК-ПРИМОРЬЕ,2540257614,1202500022152,7,53432.70,30756.70,11.14,1
17712,СЗ СОСЕДИ М-ЛЕВЕЛ,5638081352,1235600007884,8,53426.74,38940.44,4.00,1
2092,НУВЕЛЬ,6215019242,1066234043270,4,53335.36,38307.77,19.00,1
2534,СЗ РУСАГРОСТРОЙ,1215078778,1021200782173,4,53308.42,21652.56,11.00,1
20685,СЗ ИМЕНА. КЛЮЧЕВОЙ,3700012529,1233700010554,1,53304.36,30073.27,11.00,1
28805,СЗ КОМЕТА,7810733390,1187847183259,1,53273.05,28010.32,13.00,1
14744,СЗ ФОРВАРД ГРУПП,9103095265,1209100016685,1,53184.55,25720.46,18.00,1
10884,СЗ КРЫЛЬЯ,7207020736,1207200009510,1,53140.97,31205.11,25.00,1
16649,СЗ ГК СУ-1,0276944983,1190280055459,2,53119.78,27459.54,26.00,1
21474,СЗ АКВИЛОН ИВАНОВО,3700017453,1243700002160,2,53092.20,29559.60,14.00,1
37211,СЗ ЭЛИТ.СТРОЙ,7806600983,1227800098844,1,53033.18,27815.17,13.00,1
10891,СЗ КИСЛОРОД,2367015397,1202300044462,2,53007.90,0.00,4.00,1
225,СЗ ПАРТНЕР-СТРОЙ,7203062823,1027200785842,5,52969.99,33242.07,5.00,2
